,Name,Date,Time,Category,SubCategory,Max,Min,SalesStart,SalesEnd,Status,City,State,Latitude,Longitude,Description,Currency,URL,ID,Venues
55,Boston Bruins vs. Pittsburgh Penguins,2024-03-09,15:00:00,Hockey,NHL,1565.5,235.0,2023-06-28 18:00:00,2024-03-09 21:00:00,onsale,Boston,Massachusetts,42.365841,-71.060724,N/A,USD,https://www.ticketmaster.com/boston-bruins-vs-pittsburgh-penguins-boston-massachusetts-03-09-2024/event/01005ED7EF0A73C9,vvG17Z9cLReE2a,TD Garden
56,Eagles - The Long Goodbye,2024-03-01,19:30:00,Rock,Pop,756.0,206.0,2023-11-03 14:00:00,2024-03-02 02:30:00,onsale,Hollywood,Florida,26.0503384,-80.2109577,N/A,USD,https://www.ticketmaster.com/eagles-the-long-goodbye-hollywood-florida-03-01-2024/event/0D005F58850412BB,vvG1VZ9gxAvv1D,Hard Rock Live
57,Seattle Kraken vs. Boston Bruins,2024-02-26,19:00:00,Hockey,NHL,570.0,50.0,2023-07-10 17:00:00,2024-02-27 04:00:00,onsale,Seattle,Washington,47.6221261,-122.35401604,N/A,USD,https://www.ticketmaster.com/seattle-kraken-vs-boston-bruins-seattle-washington-02-26-2024/event/0F005EBFC33D4AB5,vvG1HZ9lTd2fng,Climate Pledge Arena
58,Disney On Ice presents Find Your Hero,2024-03-02,15:00:00,Ice Shows,Ice Shows,135.0,35.0,2023-10-17 14:00:00,2024-03-02 20:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-02-2024/event/16005F0AED583A2F,G5vbZ9YlcpdIR,PPG Paints Arena
59,Disney On Ice presents Find Your Hero,2024-03-02,11:00:00,Ice Shows,Ice Shows,135.0,35.0,2023-10-17 14:00:00,2024-03-02 16:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-02-2024/event/16005F0AED553A18,G5vbZ9Ylc4KIb,PPG Paints Arena
60,Los Angeles Angels vs. Los Angeles Dodgers,2024-03-26,18:07:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-03-27 01:07:00,onsale,Anaheim,California,33.839298,-117.870796,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1A7ZSjv,Z7r9jZ1A7ZSjv,Angel Stadium of Anaheim
61,Boston Bruins vs. Vegas Golden Knights,2024-02-29,19:00:00,Hockey,NHL,1565.5,110.0,2023-06-28 18:00:00,2024-03-01 01:00:00,onsale,Boston,Massachusetts,42.365841,-71.060724,N/A,USD,https://www.ticketmaster.com/boston-bruins-vs-vegas-golden-knights-boston-massachusetts-02-29-2024/event/01005ED7EF0473AE,vvG17Z9cLRv6Cm,TD Garden
62,Detroit Red Wings vs. Buffalo Sabres,2024-03-16,12:30:00,Hockey,NHL,360.0,68.0,2023-08-04 14:00:00,2024-03-16 17:30:00,onsale,Detroit,Michigan,42.341089,-83.055434,"Bags, Purses, Clutches larger than 4"" x 6"" x 1.5"" are prohibited. Diaper Bags and Medical Bags are permitted and should be no larger than 14"" x 14"" x 6"". The venue is CASHLESS. All tickets are MOBILE. Please download the Ticketmaster App to view and manage your tickets. Please plan to arrive early to reduce your wait time to enter the venue.",USD,https://www.ticketmaster.com/detroit-red-wings-vs-buffalo-sabres-detroit-michigan-03-16-2024/event/08005ED5C3BA3CAB,vvG1OZ9c9dmNwl,Little Caesars Arena
63,Chicago Cubs vs. Los Angeles Dodgers,2024-04-06,15:05:00,Baseball,MLB,N/A,N/A,1900-01-01 06:00:00,2024-04-06 20:05:00,onsale,Chicago,Illinois,41.954102,-87.6605,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdPf0Y,Z7r9jZ1AdPf0Y,Wrigley Field
64,Pittsburgh Penguins vs. Edmonton Oilers,2024-03-10,13:00:00,Hockey,NHL,499.0,75.0,2023-08-02 14:00:00,2024-03-10 18:00:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Promotion: Her Hockey Day presented by 84 Lumber Mobile Ticketing Alert: In an effort to ensure a ticketing experience that is more convenient, safe and secure for all Penguins fans, guests must present a mobile ticket on a smartphone for game entry. Screenshots and print outs will not be accepted. Bags are not permitted in PPG Paints Arena. Exceptions, after inspection, will be made for medical bags, diaper bags, and wristlets or wallets no larger than 4 x 6 x 1.5. PPG Paints Arena is a cashless venue. Credit and debit cards as well as Apple/Google Pay are accepted. Reverse ATMs are available to convert cash to a pre-paid Visa card. To make the most of your game day experience, be sure to download the Penguins app for online ticket management, mobile concession ordering, game previews and more!",USD,https://www.ticketmaster.com/pittsburgh-penguins-vs-edmonton-oilers-pittsburgh-pennsylvania-03-10-2024/event/16005ED7DA0363DD,G5vbZ9cLQZU2q,PPG Paints Arena
65,Disney On Ice presents Find Your Hero,2024-03-03,15:00:00,Ice Shows,Ice Shows,125.0,35.0,2023-10-17 14:00:00,2024-03-03 20:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-03-2024/event/16005F0AED623A3E,G5vbZ9YlcbNIX,PPG Paints Arena
66,P!NK Live 2024,2024-11-03,19:30:00,Rock,Pop,419.0,63.95,2024-01-26 16:00:00,2024-11-04 01:30:00,onsale,Austin,Texas,30.280735,-97.730837,N/A,USD,https://www.ticketmaster.com/pnk-live-2024-austin-texas-11-03-2024/event/3A00602ECECD5597,G5dIZbeDCS4p9,Moody Center ATX
67,Sacramento Kings vs. Los Angeles Lakers,2024-03-13,19:00:00,Basketball,NBA,924.0,40.0,2023-08-18 19:00:00,2024-03-14 03:30:00,onsale,Sacramento,California,38.580372,-121.500231,N/A,USD,https://www.ticketmaster.com/sacramento-kings-vs-los-angeles-lakers-sacramento-california-03-13-2024/event/1C005F0E85F01D1E,G5vYZ9YBAHvVr,Golden 1 Center
68,Los Angeles Lakers vs Milwaukee Bucks,2024-03-08,19:00:00,Basketball,NBA,5600.0,93.0,2023-08-25 19:00:00,2024-03-09 03:00:00,onsale,Los Angeles,California,34.043003,-118.267253,N/A,USD,https://www.ticketmaster.com/los-angeles-lakers-vs-milwaukee-bucks-los-angeles-california-03-08-2024/event/2C005F109C300D45,G5eYZ9sejGZgA,Crypto.com Arena
69,Disney On Ice presents Find Your Hero,2024-03-03,11:00:00,Ice Shows,Ice Shows,132.0,35.0,2023-10-17 14:00:00,2024-03-03 16:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-03-2024/event/16005F0AED5F3A3B,G5vbZ9Ylc9SID,PPG Paints Arena
70,Washington Wizards vs. Los Angeles Lakers,2024-04-03,19:00:00,Basketball,NBA,899.0,102.0,2023-09-07 14:00:00,2024-04-04 00:00:00,onsale,Washington,District of Columbia,38.897412,-77.020029,N/A,USD,https://www.ticketmaster.com/washington-wizards-vs-los-angeles-lakers-washington-district-of-columbia-04-03-2024/event/15005F11AC7B26A5,G5vfZ9skirwQP,Capital One Arena
71,Disney On Ice presents Find Your Hero,2024-03-02,19:00:00,Ice Shows,Ice Shows,110.0,25.0,2023-10-17 14:00:00,2024-03-03 00:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-02-2024/event/16005F0AED5B3A39,G5vbZ9YlcpSIy,PPG Paints Arena
72,Disney On Ice presents Find Your Hero,2024-03-01,19:00:00,Ice Shows,Ice Shows,110.0,25.0,2023-10-17 14:00:00,2024-03-02 00:30:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-01-2024/event/16005F0AED523A09,G5vbZ9YlcfNIa,PPG Paints Arena
73,New York Yankees vs. Los Angeles Dodgers,2024-06-07,19:05:00,Baseball,MLB,475.0,55.0,2023-09-13 14:00:00,2024-06-07 23:05:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-los-angeles-bronx-new-york-06-07-2024/event/1D005F26CC1E4C68,G5vVZ9whG60sI,Yankee Stadium
74,New York Yankees vs. Los Angeles Dodgers,2024-06-08,19:35:00,Baseball,MLB,500.0,65.0,2023-09-13 14:00:00,2024-06-08 23:35:00,onsale,Bronx,New York,40.8285237,-73.9276264,"Please adhere to published limits. Persons who exceed the ticket limit may have any or all of their orders and tickets cancelled without notice by Ticketmaster in its discretion. This includes orders associated with the same name, e-mail, billing address, credit card number or other information. If you purchase tickets, you may receive customer service messages via email from the New York Yankees, including optional surveys regarding your baseball experience. Ticket holder assumes all risk of injury from balls and bats entering the stands. Please note that protective netting of varying heights is used in the Stadium from Section 011 to behind home plate to Section 029. For more information, please visit yankees.com/netting. The number of innings in a regulation game shall be determined by MLB and may be shortened in accordance with MLB rules. Licensor makes no representation, warranty and/or guarantee that nine (9) innings will be played in any regulation game.",USD,https://www.ticketmaster.com/new-york-yankees-vs-los-angeles-bronx-new-york-06-08-2024/event/1D005F26CC1F4C6A,G5vVZ9whG6Vsn,Yankee Stadium
75,Colorado Avalanche vs. Chicago Blackhawks,2024-03-04,19:00:00,Hockey,NHL,1000.0,79.0,2023-07-13 16:00:00,2024-03-05 04:00:00,onsale,Denver,Colorado,39.74724,-105.010166,"Please Note: Please adhere to the published ticket limits. Guests attending Ball Arena events are advised that laptops, tablets, bags, backpacks, luggage, coolers, parcels, briefcases and like articles will be strictly prohibited from the facility. All guests may be subject to search of their person and/or possessions. Patrons with prohibited articles will be turned away and no storage or ""check-in area"" will be provided. Enforcement will be without exceptions. All events are subject to change.",USD,https://www.ticketmaster.com/colorado-avalanche-vs-chicago-blackhawks-denver-colorado-03-04-2024/event/1E005EDBC5B635D3,G5vzZ9cRAcN9K,Ball Arena
76,Los Angeles Lakers vs Oklahoma City Thunder,2024-03-04,19:30:00,Basketball,NBA,5000.0,46.0,2023-08-25 19:00:00,2024-03-05 03:30:00,onsale,Los Angeles,California,34.043003,-118.267253,N/A,USD,https://www.ticketmaster.com/los-angeles-lakers-vs-oklahoma-city-los-angeles-california-03-04-2024/event/2C005F109C2A0D41,G5eYZ9sej1Ogv,Crypto.com Arena
77,Indiana Pacers vs. Toronto Raptors,2024-02-26,19:00:00,Basketball,NBA,999.0,9.0,2023-09-27 18:00:00,2024-02-27 01:00:00,onsale,Indianapolis,Indiana,39.764064,-86.155507,N/A,USD,https://www.ticketmaster.com/indiana-pacers-vs-toronto-raptors-indianapolis-indiana-02-26-2024/event/05005F10E62A5B31,vvG1fZ9sdJ1Pis,Gainbridge Fieldhouse
78,Houston Astros vs. New York Yankees,2024-03-28,15:10:00,Baseball,MLB,N/A,N/A,1900-01-01 18:00:00,2024-03-28 20:10:00,onsale,Houston,Texas,29.759399,-95.362999,N/A,N/A,https://www.ticketmaster.com/event/Z7r9jZ1AdP9-A,Z7r9jZ1AdP9-A,Minute Maid Park
79,Disney On Ice presents Find Your Hero,2024-03-01,10:30:00,Ice Shows,Ice Shows,110.0,25.0,2023-10-17 14:00:00,2024-03-01 16:00:00,onsale,Pittsburgh,Pennsylvania,40.4388401,-79.9908551,"Discover the hero inside us all when Disney On Ice returns with the magical adventures of favorite Disney stars brought to life like never before. Step inside the music and magic of Encanto with Mirabel and her family as they learn that everyone has a special gift. Sail away with Moana and Maui on their brave journey across the ocean to return the heart of Te Fiti. Join Anna and Elsa on their quest to protect their kingdom. Be inspired by the Disney Princesses with stories of courage, determination and kindness as you swim under the sea with Ariel, explore an enchanted castle with Belle, and belt out your dreams with Rapunzel. Hosted by Mickey and Minnie, experience world-class ice skating, iconic music, and stunning costumes that will make Disney On Ice presents Find Your Hero an experience the whole family will treasure forever. *Note: Costumes not permitted for guests 14 years & older. Visit DisneyOnIce.com for more information.",USD,https://www.ticketmaster.com/disney-on-ice-presents-find-your-pittsburgh-pennsylvania-03-01-2024/event/16005F0AED4F3A04,G5vbZ9YlcKSI7,PPG Paints Arena
